Time,Conductivity,Dissolved Oxygen,Temperature,Turbidity
2021-10-29 11:31:00+00:00,368,6.75,12.1875,94.921875
2021-10-29 12:00:00+00:00,370,6.78125,12.25,93.75
2021-10-29 12:29:00+00:00,378,6.75,12.25,88.671875
2021-10-29 12:59:00+00:00,380,6.75,12.25,89.84375
2021-10-29 13:28:00+00:00,384,6.71875,12.3125,85.9375
2021-10-29 13:57:00+00:00,384,6.71875,12.3125,81.640625
2021-10-29 14:26:00+00:00,364,6.25,12.6875,98.828125
2021-10-29 14:55:00+00:00,374,6.34375,12.3125,81.640625
2021-10-29 15:25:00+00:00,376,6.5,12.375,81.640625
2021-10-29 15:54:00+00:00,380,6.53125,12.375,82.8125
2021-10-29 16:23:00+00:00,382,6.5625,12.4375,78.90625
2021-10-29 16:52:00+00:00,386,6.53125,12.4375,78.90625
2021-10-29 17:22:00+00:00,390,6.5625,12.4375,78.90625
2021-10-29 17:51:00+00:00,392,6.5625,12.5,77.734375
2021-10-29 18:20:00+00:00,396,6.59375,12.5,76.953125
2021-10-29 18:49:00+00:00,398,6.5625,12.5625,75
2021-10-29 19:19:00+00:00,398,6.53125,12.5625,75
2021-10-29 19:48:00+00:00,402,6.53125,12.5625,71.875
2021-10-29 20:17:00+00:00,402,6.53125,12.5625,70.703125
2021-10-29 20:46:00+00:00,406,6.5625,12.625,71.875
2021-10-29 21:16:00+00:00,408,6.53125,12.625,67.96875
2021-10-29 21:45:00+00:00,412,6.59375,12.625,68.75
2021-10-29 22:14:00+00:00,414,6.5625,12.625,67.96875
2021-10-29 22:43:00+00:00,416,6.59375,12.625,65.625
2021-10-29 23:13:00+00:00,418,6.5625,12.6875,66.796875
2021-10-29 23:42:00+00:00,420,6.5625,12.6875,66.796875
2021-10-30 00:11:00+00:00,422,6.5625,12.6875,66.796875
2021-10-30 00:40:00+00:00,424,6.625,12.6875,64.84375
2021-10-30 01:09:00+00:00,424,6.53125,12.75,61.71875
2021-10-30 01:39:00+00:00,426,6.5625,12.75,62.890625
2021-10-30 02:08:00+00:00,428,6.5625,12.75,62.890625
2021-10-30 02:37:00+00:00,430,6.5625,12.75,61.71875
2021-10-30 03:06:00+00:00,422,6.53125,12.75,61.71875
2021-10-30 03:36:00+00:00,424,6.53125,12.75,59.765625
2021-10-30 04:05:00+00:00,426,6.53125,12.75,60.9375
2021-10-30 04:34:00+00:00,428,6.53125,12.75,59.765625
2021-10-30 05:03:00+00:00,430,6.53125,12.75,58.984375
2021-10-30 05:33:00+00:00,430,6.53125,12.75,56.640625
2021-10-30 06:02:00+00:00,434,6.5,12.75,56.640625
2021-10-30 06:31:00+00:00,436,6.46875,12.75,55.859375
2021-10-30 07:00:00+00:00,440,6.5,12.75,57.8125
2021-10-30 07:30:00+00:00,440,6.46875,12.75,55.859375
2021-10-30 07:59:00+00:00,442,6.46875,12.75,55.859375
2021-10-30 08:00:00+00:00,442,6.46875,12.75,54.6875
2021-10-30 08:28:00+00:00,444,6.46875,12.75,52.734375
2021-10-30 08:30:00+00:00,444,6.46875,12.75,55.859375
2021-10-30 08:57:00+00:00,446,6.4375,12.75,52.734375
2021-10-30 08:59:00+00:00,446,6.40625,12.75,53.90625
2021-10-30 09:27:00+00:00,446,6.40625,12.75,53.90625
2021-10-30 09:28:00+00:00,448,6.375,12.75,53.90625
2021-10-30 09:56:00+00:00,450,6.4375,12.75,53.90625
2021-10-30 09:57:00+00:00,450,6.4375,12.75,53.90625
2021-10-30 10:25:00+00:00,452,6.40625,12.75,53.90625
2021-10-30 10:54:00+00:00,452,6.4375,12.75,53.90625
2021-10-30 11:23:00+00:00,456,6.40625,12.75,52.734375
2021-10-30 11:53:00+00:00,458,6.40625,12.75,51.953125
2021-10-30 12:22:00+00:00,458,6.4375,12.75,52.734375
2021-10-30 12:51:00+00:00,460,6.4375,12.75,50.78125
2021-10-30 13:20:00+00:00,462,6.40625,12.75,51.953125
2021-10-30 13:50:00+00:00,464,6.34375,12.75,50.78125
2021-10-30 14:19:00+00:00,464,6.34375,12.75,51.953125
2021-10-30 14:48:00+00:00,466,6.34375,12.75,51.953125
2021-10-30 15:17:00+00:00,466,6.375,12.8125,50.78125
2021-10-30 15:47:00+00:00,460,6.375,12.8125,51.953125
2021-10-30 16:16:00+00:00,462,6.40625,12.8125,48.828125
2021-10-30 16:45:00+00:00,462,6.375,12.8125,48.828125
2021-10-30 17:14:00+00:00,464,6.34375,12.875,47.851562
2021-10-30 17:44:00+00:00,464,6.3125,12.875,53.90625
2021-10-30 18:13:00+00:00,468,6.3125,12.9375,48.828125
2021-10-30 18:42:00+00:00,468,6.34375,12.9375,48.828125
2021-10-30 19:11:00+00:00,472,6.3125,12.9375,46.875
2021-10-30 19:41:00+00:00,472,6.3125,12.9375,47.851562
2021-10-30 20:10:00+00:00,474,6.3125,12.9375,46.875
2021-10-30 20:39:00+00:00,476,6.28125,12.9375,46.875
2021-10-30 21:08:00+00:00,478,6.28125,13,45.898438
2021-10-30 21:38:00+00:00,478,6.28125,13,48.828125
2021-10-30 22:07:00+00:00,480,6.21875,13,46.875
2021-10-30 22:36:00+00:00,482,6.21875,13,45.898438
2021-10-30 23:05:00+00:00,482,6.34375,13,44.921875
2021-10-30 23:34:00+00:00,484,6.3125,13,46.875
2021-10-31 00:04:00+00:00,486,6.375,13,46.875
2021-10-31 00:33:00+00:00,488,6.34375,13,44.921875
2021-10-31 01:02:00+00:00,490,6.34375,13,44.921875
2021-10-31 01:31:00+00:00,490,6.34375,12.9375,44.921875
2021-10-31 02:01:00+00:00,488,6.34375,12.9375,44.921875
2021-10-31 02:30:00+00:00,490,6.34375,12.9375,44.921875
2021-10-31 02:59:00+00:00,490,6.375,12.9375,42.96875
2021-10-31 03:28:00+00:00,492,6.34375,12.9375,42.96875
2021-10-31 03:58:00+00:00,496,6.34375,12.9375,43.945312
2021-10-31 04:27:00+00:00,492,6.3125,12.9375,45.898438
2021-10-31 04:56:00+00:00,492,6.3125,12.875,42.96875
2021-10-31 05:25:00+00:00,492,6.34375,12.875,42.96875
2021-10-31 05:55:00+00:00,494,6.3125,12.875,42.96875
2021-10-31 06:24:00+00:00,494,6.28125,12.875,41.992188
2021-10-31 06:53:00+00:00,496,6.1875,12.875,41.992188
2021-10-31 07:22:00+00:00,496,6.15625,12.8125,42.96875
2021-10-31 07:52:00+00:00,496,6.15625,12.8125,41.992188
2021-10-31 08:21:00+00:00,496,6.125,12.75,42.96875
2021-10-31 08:22:00+00:00,498,6.125,12.75,42.96875
2021-10-31 08:50:00+00:00,498,6.125,12.75,42.96875
2021-10-31 08:52:00+00:00,498,6.15625,12.75,42.96875
2021-10-31 09:19:00+00:00,498,6.15625,12.75,42.96875
2021-10-31 09:21:00+00:00,498,6.15625,12.75,42.96875
2021-10-31 09:49:00+00:00,498,6.15625,12.6875,41.992188
2021-10-31 09:50:00+00:00,498,6.15625,12.6875,41.992188
2021-10-31 10:18:00+00:00,502,6.1875,12.6875,41.992188
2021-10-31 10:47:00+00:00,500,6.21875,12.625,41.992188
2021-10-31 11:16:00+00:00,500,6.21875,12.625,42.96875
2021-10-31 11:45:00+00:00,500,6.1875,12.5625,41.992188
2021-10-31 12:15:00+00:00,500,6.1875,12.5625,42.96875
2021-10-31 12:44:00+00:00,500,6.15625,12.5,40.820312
2021-10-31 13:13:00+00:00,502,6.1875,12.5,41.992188
2021-10-31 13:42:00+00:00,502,6.1875,12.5,42.96875
2021-10-31 14:12:00+00:00,502,6.15625,12.5,42.96875
2021-10-31 14:41:00+00:00,500,6.09375,12.5,42.96875
2021-10-31 15:10:00+00:00,502,6.0625,12.5,41.992188
2021-10-31 15:39:00+00:00,502,6.09375,12.5625,42.96875
2021-10-31 16:09:00+00:00,502,6.0625,12.5625,41.992188
2021-10-31 16:38:00+00:00,504,6.125,12.5,42.96875
2021-10-31 17:07:00+00:00,502,6.21875,12.5625,40.820312
2021-10-31 17:36:00+00:00,500,6.21875,12.5,42.96875
2021-10-31 18:06:00+00:00,500,6.21875,12.5,42.96875
2021-10-31 18:35:00+00:00,498,6.21875,12.5,39.84375
2021-10-31 19:04:00+00:00,496,6.21875,12.5625,40.820312
2021-10-31 19:33:00+00:00,494,6.15625,12.5625,39.84375
2021-10-31 20:02:00+00:00,496,6.09375,12.5625,39.84375
2021-10-31 20:32:00+00:00,498,6.03125,12.5625,39.84375
2021-10-31 21:01:00+00:00,498,6.0625,12.625,39.84375
2021-10-31 21:30:00+00:00,498,6.0625,12.5625,40.820312
2021-10-31 21:59:00+00:00,500,6.0625,12.5625,39.84375
2021-10-31 22:29:00+00:00,502,6.03125,12.5,41.992188
2021-10-31 22:58:00+00:00,504,6.0625,12.5,39.84375
2021-10-31 23:27:00+00:00,504,6.03125,12.5,39.84375
2021-10-31 23:56:00+00:00,506,6.03125,12.4375,39.84375
2021-11-01 00:26:00+00:00,,6.0625,12.4375,39.84375
2021-11-01 00:55:00+00:00,,6.125,12.375,39.84375
2021-11-01 01:24:00+00:00,,6.03125,12.375,39.84375
2021-11-01 01:53:00+00:00,,6,12.375,39.84375
2021-11-01 02:22:00+00:00,,6.0625,12.3125,39.84375
2021-11-01 02:52:00+00:00,,6.09375,12.3125,40.820312
2021-11-01 03:21:00+00:00,,6.1875,12.25,39.84375
2021-11-01 03:50:00+00:00,,6.25,12.1875,39.84375
2021-11-01 04:19:00+00:00,,6.28125,12.1875,39.84375
2021-11-01 04:49:00+00:00,,6.3125,12.125,39.84375
2021-11-01 05:18:00+00:00,,6.34375,12.0625,38.867188
2021-11-01 05:47:00+00:00,,6.46875,12.0625,38.867188
2021-11-01 06:16:00+00:00,,6.375,12,38.867188
2021-11-01 06:46:00+00:00,,6.34375,12,38.867188
2021-11-01 07:15:00+00:00,,6.375,11.9375,39.84375
2021-11-01 07:44:00+00:00,,6.40625,11.875,38.867188
2021-11-01 08:13:00+00:00,,6.40625,11.8125,38.867188
2021-11-01 08:15:00+00:00,,6.4375,11.8125,38.867188
2021-11-01 08:43:00+00:00,,6.4375,11.8125,38.867188
2021-11-01 08:44:00+00:00,,6.46875,11.8125,39.84375
2021-11-01 09:12:00+00:00,,6.46875,11.75,38.867188
2021-11-01 09:13:00+00:00,,6.4375,11.75,37.890625
2021-11-01 09:41:00+00:00,,6.4375,11.6875,39.84375
2021-11-01 09:43:00+00:00,,6.46875,11.6875,38.867188
2021-11-01 10:10:00+00:00,,6.46875,11.625,39.84375
2021-11-01 10:12:00+00:00,,6.4375,11.625,38.867188
2021-11-01 10:39:00+00:00,,6.53125,11.5625,37.890625
2021-11-01 10:41:00+00:00,,6.53125,11.5625,38.867188
2021-11-01 11:09:00+00:00,,6.59375,11.5,38.867188
2021-11-01 11:10:00+00:00,,6.59375,11.5,36.914062
2021-11-01 11:38:00+00:00,,6.59375,11.4375,37.890625
2021-11-01 11:39:00+00:00,,6.59375,11.4375,38.867188
2021-11-01 12:07:00+00:00,,6.59375,11.4375,38.867188
2021-11-01 12:09:00+00:00,,6.59375,11.4375,39.84375
2021-11-01 12:36:00+00:00,,6.625,11.375,37.890625
2021-11-01 12:38:00+00:00,,6.625,11.375,38.867188
2021-11-01 13:06:00+00:00,,6.625,11.3125,38.867188
2021-11-01 13:07:00+00:00,,6.65625,11.3125,38.867188
2021-11-01 13:35:00+00:00,,6.65625,11.3125,37.890625
2021-11-01 13:36:00+00:00,,6.65625,11.3125,36.914062
2021-11-01 14:04:00+00:00,,6.71875,11.25,37.890625
2021-11-01 14:06:00+00:00,,6.71875,11.25,37.890625
2021-11-01 14:33:00+00:00,,6.75,11.25,37.890625
2021-11-01 14:35:00+00:00,,6.75,11.25,37.890625
2021-11-01 15:03:00+00:00,,6.78125,11.25,36.914062
2021-11-01 15:04:00+00:00,,6.8125,11.25,37.890625
2021-11-01 15:32:00+00:00,,6.84375,11.25,37.890625
2021-11-01 15:33:00+00:00,,6.84375,11.25,36.914062
2021-11-01 16:01:00+00:00,,6.875,11.25,37.890625
2021-11-01 16:03:00+00:00,,6.875,11.25,38.867188
2021-11-01 16:30:00+00:00,,6.84375,11.25,36.914062
2021-11-01 16:32:00+00:00,,6.875,11.25,36.914062
2021-11-01 16:59:00+00:00,,6.875,11.1875,36.914062
2021-11-01 17:01:00+00:00,,6.875,11.1875,36.914062
2021-11-01 17:29:00+00:00,,6.90625,11.1875,36.914062
2021-11-01 17:30:00+00:00,,6.90625,11.1875,37.890625
2021-11-01 17:58:00+00:00,,6.90625,11.1875,38.867188
2021-11-01 17:59:00+00:00,,6.90625,11.1875,37.890625
2021-11-01 18:27:00+00:00,624,6.96875,11.1875,36.914062
2021-11-01 18:29:00+00:00,620,6.96875,11.1875,36.914062
2021-11-01 18:56:00+00:00,612,6.9375,11.125,36.914062
2021-11-01 18:58:00+00:00,616,6.96875,11.125,36.914062
2021-11-01 19:26:00+00:00,616,6.96875,11.125,36.914062
2021-11-01 19:27:00+00:00,612,6.9375,11.125,36.914062
2021-11-01 19:55:00+00:00,608,6.96875,11.0625,35.9375
2021-11-01 19:56:00+00:00,608,6.96875,11.0625,38.867188
2021-11-01 20:26:00+00:00,604,6.96875,11.0625,36.914062
2021-11-01 20:38:00+00:00,604,6.96875,11.0625,36.914062
2021-11-01 20:55:00+00:00,600,6.96875,11.0625,37.890625
2021-11-01 20:59:00+00:00,600,6.96875,11.0625,36.914062
2021-11-01 21:33:00+00:00,596,7,11.0625,36.914062
2021-11-01 21:38:00+00:00,596,7,11.0625,36.914062
2021-11-01 21:59:00+00:00,596,7.03125,11.0625,35.9375
2021-11-01 22:02:00+00:00,600,7.03125,11.0625,36.914062
2021-11-01 22:31:00+00:00,592,7.0625,11,36.914062
2021-11-01 22:33:00+00:00,592,7.03125,11,36.914062
2021-11-01 23:01:00+00:00,588,7.03125,11,35.9375
2021-11-01 23:02:00+00:00,588,7.0625,11,35.9375
2021-11-01 23:30:00+00:00,588,7.0625,11,35.9375
2021-11-01 23:31:00+00:00,584,7.0625,11,35.9375
2021-11-01 23:59:00+00:00,584,7.03125,11,35.9375
2021-11-02 00:01:00+00:00,584,7.0625,11,34.960938
2021-11-02 00:28:00+00:00,584,7.0625,10.9375,36.914062
2021-11-02 00:30:00+00:00,584,7.0625,10.9375,35.9375
2021-11-02 00:58:00+00:00,576,7.0625,10.9375,35.9375
2021-11-02 00:59:00+00:00,576,7.0625,10.9375,35.9375
2021-11-02 01:27:00+00:00,576,7.0625,10.875,36.914062
2021-11-02 01:28:00+00:00,576,7.09375,10.875,35.9375
2021-11-02 01:56:00+00:00,576,7.09375,10.875,35.9375
2021-11-02 01:58:00+00:00,576,7.09375,10.875,34.960938
2021-11-02 02:20:00+00:00,576,7.125,10.8125,35.9375
2021-11-02 02:27:00+00:00,572,7.09375,10.8125,34.960938
2021-11-02 02:54:00+00:00,572,7.15625,10.8125,34.960938
2021-11-02 02:56:00+00:00,572,7.125,10.8125,35.9375
2021-11-02 03:20:00+00:00,568,7.125,10.8125,34.960938
2021-11-02 03:23:00+00:00,568,7.125,10.8125,35.9375
2021-11-02 03:52:00+00:00,564,7.15625,10.75,35.9375
2021-11-02 03:54:00+00:00,564,7.125,10.75,34.960938
2021-11-02 04:22:00+00:00,564,7.15625,10.6875,34.960938
2021-11-02 04:23:00+00:00,564,7.125,10.6875,35.9375
2021-11-02 04:51:00+00:00,560,7.1875,10.6875,34.960938
2021-11-02 04:52:00+00:00,560,7.1875,10.6875,34.960938
2021-11-02 05:20:00+00:00,560,7.15625,10.6875,34.960938
2021-11-02 05:22:00+00:00,560,7.15625,10.6875,34.960938
2021-11-02 05:49:00+00:00,556,7.15625,10.625,34.960938
2021-11-02 05:51:00+00:00,556,7.15625,10.625,33.984375
2021-11-02 06:19:00+00:00,,7.125,10.625,34.960938
2021-11-02 06:20:00+00:00,,7.125,10.625,34.960938
2021-11-02 06:48:00+00:00,,7.15625,10.5625,34.960938
2021-11-02 06:49:00+00:00,,7.15625,10.5625,34.960938
2021-11-02 07:17:00+00:00,604,7.25,10.5625,33.984375
2021-11-02 07:19:00+00:00,600,7.25,10.5625,33.984375
2021-11-02 07:46:00+00:00,600,7.25,10.5,34.960938
2021-11-02 07:48:00+00:00,604,7.25,10.5,33.984375
2021-11-02 08:16:00+00:00,600,7.25,10.5,33.984375
2021-11-02 08:17:00+00:00,600,7.25,10.5,33.984375
2021-11-02 08:45:00+00:00,600,7.25,10.4375,34.960938
2021-11-02 08:46:00+00:00,600,7.25,10.4375,32.8125
2021-11-02 09:14:00+00:00,600,7.28125,10.375,33.984375
2021-11-02 09:16:00+00:00,600,7.28125,10.375,34.960938
2021-11-02 09:43:00+00:00,596,7.28125,10.375,32.8125
2021-11-02 09:45:00+00:00,600,7.3125,10.375,32.8125
2021-11-02 10:12:00+00:00,600,7.28125,10.3125,32.8125
2021-11-02 10:14:00+00:00,600,7.28125,10.3125,33.984375
2021-11-02 10:42:00+00:00,596,7.28125,10.25,33.984375
2021-11-02 10:43:00+00:00,600,7.28125,10.25,32.8125
2021-11-02 11:11:00+00:00,600,7.3125,10.25,32.8125
2021-11-02 11:12:00+00:00,596,7.3125,10.25,31.835938
2021-11-02 11:40:00+00:00,592,7.34375,10.1875,31.835938
2021-11-02 11:42:00+00:00,592,7.3125,10.1875,31.835938
2021-11-02 12:09:00+00:00,592,7.34375,10.125,31.835938
2021-11-02 12:11:00+00:00,592,7.34375,10.125,31.835938
2021-11-02 12:39:00+00:00,588,7.375,10.0625,30.859375
2021-11-02 12:40:00+00:00,588,7.40625,10.0625,31.835938
2021-11-02 13:08:00+00:00,588,7.40625,10.0625,31.835938
2021-11-02 13:09:00+00:00,588,7.40625,10.0625,31.835938
2021-11-02 13:37:00+00:00,584,7.40625,10,31.835938
2021-11-02 13:39:00+00:00,584,7.4375,10,31.835938
2021-11-02 14:06:00+00:00,584,7.40625,10,30.859375
2021-11-02 14:08:00+00:00,584,7.40625,10,30.859375
2021-11-02 14:36:00+00:00,584,7.375,10,30.859375
2021-11-02 14:37:00+00:00,584,7.375,10,31.835938
2021-11-02 15:05:00+00:00,580,7.34375,10,29.882812
2021-11-02 15:06:00+00:00,580,7.34375,10,30.859375
2021-11-02 15:34:00+00:00,580,7.375,10,30.859375
2021-11-02 15:36:00+00:00,580,7.375,10,30.859375
2021-11-02 16:03:00+00:00,580,7.375,10.0625,29.882812
2021-11-02 16:05:00+00:00,580,7.375,10.0625,29.882812
2021-11-02 16:32:00+00:00,580,7.40625,10.0625,29.882812
2021-11-02 16:34:00+00:00,580,7.40625,10.0625,29.882812
2021-11-02 17:02:00+00:00,580,7.4375,10.0625,30.859375
2021-11-02 17:03:00+00:00,580,7.40625,10.0625,31.835938
2021-11-02 17:31:00+00:00,576,7.40625,10.0625,29.882812
2021-11-02 17:32:00+00:00,576,7.4375,10.0625,29.882812
2021-11-02 18:00:00+00:00,572,7.4375,10.0625,29.882812
2021-11-02 18:02:00+00:00,572,7.40625,10.0625,29.882812
2021-11-02 18:29:00+00:00,576,7.4375,10.125,29.882812
2021-11-02 18:31:00+00:00,576,7.4375,10.125,29.882812
2021-11-02 18:59:00+00:00,576,7.40625,10.125,29.882812
2021-11-02 19:00:00+00:00,576,7.4375,10.125,29.882812
2021-11-02 19:28:00+00:00,572,7.40625,10.1875,29.882812
2021-11-02 19:29:00+00:00,576,7.4375,10.1875,28.90625
2021-11-02 19:57:00+00:00,560,7.5,10.1875,28.90625
2021-11-02 19:59:00+00:00,560,7.46875,10.1875,28.90625
2021-11-02 20:26:00+00:00,560,7.46875,10.1875,28.90625
2021-11-02 20:28:00+00:00,560,7.46875,10.25,31.835938
2021-11-02 20:56:00+00:00,556,7.4375,10.25,29.882812
2021-11-02 20:57:00+00:00,556,7.40625,10.25,28.90625
2021-11-02 21:25:00+00:00,556,7.4375,10.25,29.882812
2021-11-02 21:26:00+00:00,556,7.40625,10.25,29.882812
2021-11-02 21:54:00+00:00,556,7.4375,10.25,27.929688
2021-11-02 21:56:00+00:00,556,7.4375,10.25,28.90625
2021-11-02 22:23:00+00:00,556,7.4375,10.1875,28.90625
2021-11-02 22:25:00+00:00,,7.4375,10.1875,28.90625
2021-11-02 22:52:00+00:00,556,7.4375,10.1875,28.90625
2021-11-02 22:54:00+00:00,556,7.4375,10.1875,30.859375
2021-11-02 23:22:00+00:00,556,7.4375,10.125,29.882812
2021-11-02 23:23:00+00:00,556,7.46875,10.125,27.929688
2021-11-02 23:51:00+00:00,556,7.4375,10.125,27.929688
2021-11-02 23:52:00+00:00,556,7.5,10.125,26.953125
2021-11-03 00:20:00+00:00,556,7.46875,10.125,27.929688
2021-11-03 00:22:00+00:00,556,7.46875,10.125,27.929688
2021-11-03 00:49:00+00:00,556,7.40625,10.0625,26.953125
2021-11-03 00:51:00+00:00,560,7.40625,10.0625,27.929688
2021-11-03 01:19:00+00:00,560,7.4375,10.0625,28.90625
2021-11-03 01:20:00+00:00,560,7.4375,10.0625,27.929688
2021-11-03 01:48:00+00:00,560,7.4375,10.0625,27.929688
2021-11-03 01:49:00+00:00,564,7.4375,10.0625,27.929688
2021-11-03 02:17:00+00:00,560,7.40625,10,26.953125
2021-11-03 02:19:00+00:00,560,7.40625,10.0625,26.953125
2021-11-03 02:46:00+00:00,560,7.4375,10,27.929688
2021-11-03 02:48:00+00:00,560,7.40625,10,27.929688
2021-11-03 03:16:00+00:00,560,7.46875,10,27.929688
2021-11-03 03:17:00+00:00,560,7.46875,10,27.929688
2021-11-03 03:45:00+00:00,564,7.4375,9.9375,27.929688
2021-11-03 03:46:00+00:00,560,7.4375,9.9375,27.929688
2021-11-03 04:14:00+00:00,564,7.375,9.9375,26.953125
2021-11-03 04:16:00+00:00,564,7.40625,9.9375,27.929688
2021-11-03 04:43:00+00:00,564,7.40625,9.9375,26.953125
2021-11-03 04:45:00+00:00,564,7.40625,9.875,26.953125
2021-11-03 05:13:00+00:00,564,7.4375,9.875,26.953125
2021-11-03 05:14:00+00:00,564,7.46875,9.875,26.953125
2021-11-03 05:42:00+00:00,568,7.4375,9.875,26.953125
2021-11-03 05:43:00+00:00,568,7.46875,9.8125,27.929688
2021-11-03 06:11:00+00:00,568,7.4375,9.8125,26.953125
2021-11-03 06:13:00+00:00,568,7.4375,9.8125,26.953125
2021-11-03 06:40:00+00:00,568,7.4375,9.75,27.929688
2021-11-03 06:42:00+00:00,568,7.4375,9.75,26.953125
2021-11-03 07:09:00+00:00,568,7.46875,9.75,26.953125
2021-11-03 07:11:00+00:00,568,7.46875,9.75,25.976562
2021-11-03 07:39:00+00:00,568,7.5,9.6875,26.953125
2021-11-03 07:40:00+00:00,568,7.5,9.6875,26.953125
2021-11-03 08:08:00+00:00,568,7.5,9.625,26.953125
2021-11-03 08:09:00+00:00,568,7.5,9.625,25.976562
2021-11-03 08:37:00+00:00,572,7.5625,9.625,25.976562
2021-11-03 08:39:00+00:00,572,7.59375,9.625,26.953125
2021-11-03 09:06:00+00:00,572,7.5625,9.5625,26.953125
2021-11-03 09:08:00+00:00,572,7.59375,9.5625,26.953125
2021-11-03 09:36:00+00:00,568,7.59375,9.5,27.929688
2021-11-03 09:37:00+00:00,572,7.5625,9.5,27.929688
2021-11-03 10:05:00+00:00,568,7.59375,9.5,26.953125
2021-11-03 10:06:00+00:00,568,7.59375,9.5,25.976562
2021-11-03 10:34:00+00:00,568,7.59375,9.5,25.976562
2021-11-03 10:36:00+00:00,568,7.625,9.4375,25.976562
2021-11-03 11:03:00+00:00,568,7.625,9.4375,25.976562
2021-11-03 11:05:00+00:00,568,7.625,9.4375,25.976562
2021-11-03 11:33:00+00:00,568,7.625,9.375,25.976562
2021-11-03 11:34:00+00:00,568,7.65625,9.375,25.976562
2021-11-03 12:02:00+00:00,572,7.65625,9.375,26.953125
2021-11-03 12:03:00+00:00,572,7.625,9.375,26.953125
2021-11-03 12:31:00+00:00,572,7.65625,9.3125,26.953125
2021-11-03 12:33:00+00:00,572,7.65625,9.3125,26.953125
2021-11-03 13:00:00+00:00,572,7.6875,9.3125,25.976562
2021-11-03 13:02:00+00:00,572,7.6875,9.3125,25.976562
2021-11-03 13:29:00+00:00,572,7.65625,9.25,26.953125
2021-11-03 13:31:00+00:00,572,7.65625,9.25,25.976562
2021-11-03 13:59:00+00:00,572,7.6875,9.25,25.976562
2021-11-03 14:00:00+00:00,572,7.71875,9.25,25.976562
2021-11-03 14:28:00+00:00,572,7.71875,9.3125,26.953125
2021-11-03 14:29:00+00:00,572,7.6875,9.3125,25.976562
2021-11-03 14:57:00+00:00,572,7.71875,9.3125,25.976562
2021-11-03 14:59:00+00:00,572,7.71875,9.3125,25.976562
2021-11-03 15:26:00+00:00,576,7.71875,9.375,25.976562
2021-11-03 15:28:00+00:00,576,7.71875,9.375,25.976562
2021-11-03 15:56:00+00:00,576,7.6875,9.375,25
2021-11-03 15:57:00+00:00,576,7.71875,9.375,25
2021-11-03 16:25:00+00:00,576,7.6875,9.375,25.976562
2021-11-03 16:26:00+00:00,576,7.71875,9.375,25.976562
2021-11-03 16:54:00+00:00,572,7.71875,9.4375,26.953125
2021-11-03 16:56:00+00:00,572,7.71875,9.4375,25.976562
2021-11-03 17:23:00+00:00,572,7.71875,9.4375,25.976562
2021-11-03 17:25:00+00:00,572,7.71875,9.4375,26.953125
2021-11-03 17:53:00+00:00,572,7.6875,9.5,25
2021-11-03 17:54:00+00:00,572,7.6875,9.5,25.976562
2021-11-03 18:22:00+00:00,576,7.71875,9.5,25
2021-11-03 18:23:00+00:00,576,7.6875,9.5,25.976562
2021-11-03 18:51:00+00:00,576,7.71875,9.5,25.976562
2021-11-03 18:53:00+00:00,576,7.71875,9.5,25
2021-11-03 19:20:00+00:00,576,7.6875,9.5,25
2021-11-03 19:22:00+00:00,576,7.6875,9.5,25.976562
2021-11-03 19:49:00+00:00,576,7.71875,9.5625,25
2021-11-03 19:51:00+00:00,576,7.75,9.5625,25
2021-11-03 20:19:00+00:00,576,7.71875,9.5625,23.925781
2021-11-03 20:20:00+00:00,576,7.71875,9.5625,25
2021-11-03 20:48:00+00:00,576,7.71875,9.625,25.976562
2021-11-03 20:49:00+00:00,576,7.6875,9.625,25.976562
2021-11-03 21:17:00+00:00,568,7.78125,9.625,25
2021-11-03 21:19:00+00:00,568,7.78125,9.625,25
2021-11-03 21:46:00+00:00,568,7.75,9.625,25.976562
2021-11-03 21:48:00+00:00,568,7.75,9.625,25.976562
2021-11-03 22:16:00+00:00,568,7.71875,9.625,25.976562
2021-11-03 22:17:00+00:00,568,7.75,9.625,26.953125
2021-11-03 22:45:00+00:00,568,7.75,9.625,25
2021-11-03 22:46:00+00:00,568,7.75,9.625,25
2021-11-03 23:14:00+00:00,568,7.75,9.625,25.976562
2021-11-03 23:16:00+00:00,572,7.75,9.625,26.953125
2021-11-03 23:43:00+00:00,572,7.75,9.625,25.976562
2021-11-03 23:45:00+00:00,572,7.75,9.625,25.976562
2021-11-04 00:13:00+00:00,576,7.75,9.625,25.976562
2021-11-04 00:14:00+00:00,576,7.75,9.625,25.976562
2021-11-04 00:42:00+00:00,576,7.75,9.625,25.976562
2021-11-04 00:43:00+00:00,576,7.75,9.625,25.976562
2021-11-04 01:11:00+00:00,576,7.71875,9.625,25
2021-11-04 01:13:00+00:00,576,7.71875,9.625,25
2021-11-04 01:40:00+00:00,576,7.71875,9.625,25
2021-11-04 01:42:00+00:00,576,7.71875,9.625,25.976562
2021-11-04 02:09:00+00:00,576,7.65625,9.625,25.976562
2021-11-04 02:11:00+00:00,576,7.6875,9.625,25.976562
2021-11-04 02:39:00+00:00,576,7.625,9.625,25.976562
2021-11-04 02:40:00+00:00,576,7.625,9.625,25.976562
2021-11-04 03:08:00+00:00,576,7.625,9.6875,25
2021-11-04 03:09:00+00:00,576,7.625,9.6875,25
